latitude,longitude,population,cluster,centroid
32      ,-94      ,810       ,45     ,31;-94
29      ,-93      ,-999      ,45     ,31;-94
30      ,-96      ,-999      ,45     ,31;-94
31      ,-97      ,559       ,45     ,31;-94
31      ,-94      ,895       ,45     ,31;-94
31      ,-95      ,510       ,45     ,31;-94
29      ,-94      ,2243      ,45     ,31;-94
31      ,-93      ,-999      ,45     ,31;-94
30      ,-95      ,-999      ,45     ,31;-94
30      ,-95      ,10753     ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
31      ,-95      ,-999      ,45     ,31;-94
32      ,-93      ,818       ,45     ,31;-94
31      ,-97      ,759       ,45     ,31;-94
32      ,-96      ,923       ,45     ,31;-94
33      ,-94      ,1378      ,45     ,31;-94
31      ,-94      ,-999      ,45     ,31;-94
30      ,-95      ,1162      ,45     ,31;-94
32      ,-93      ,6261      ,45     ,31;-94
31      ,-94      ,-999      ,45     ,31;-94
32      ,-94      ,6469      ,45     ,31;-94
30      ,-93      ,657       ,45     ,31;-94
30      ,-96      ,-999      ,45     ,31;-94
29      ,-94      ,363       ,45     ,31;-94
31      ,-93      ,385       ,45     ,31;-94
31      ,-93      ,1198      ,45     ,31;-94
30      ,-95      ,233       ,45     ,31;-94
32      ,-96      ,326       ,45     ,31;-94
31      ,-95      ,14544     ,45     ,31;-94
29      ,-95      ,24236     ,45     ,31;-94
30      ,-95      ,247       ,45     ,31;-94
31      ,-96      ,507       ,45     ,31;-94
31      ,-97      ,1203      ,45     ,31;-94
31      ,-94      ,32996     ,45     ,31;-94
30      ,-95      ,222       ,45     ,31;-94
31      ,-97      ,124805    ,45     ,31;-94
32      ,-96      ,18513     ,45     ,31;-94
30      ,-96      ,240       ,45     ,31;-94
29      ,-95      ,15869     ,45     ,31;-94
30      ,-96      ,-999      ,45     ,31;-94
32      ,-93      ,346       ,45     ,31;-94
30      ,-93      ,7590      ,45     ,31;-94
30      ,-96      ,-999      ,45     ,31;-94
31      ,-94      ,790       ,45     ,31;-94
29      ,-95      ,18680     ,45     ,31;-94
31      ,-95      ,1111      ,45     ,31;-94
32      ,-92      ,218       ,45     ,31;-94
30      ,-92      ,-999      ,45     ,31;-94
32      ,-93      ,270       ,45     ,31;-94
29      ,-95      ,1715      ,45     ,31;-94
31      ,-96      ,-999      ,45     ,31;-94
32      ,-95      ,1343      ,45     ,31;-94
31      ,-92      ,-999      ,45     ,31;-94
31      ,-93      ,2853      ,45     ,31;-94
30      ,-93      ,664       ,45     ,31;-94
30      ,-92      ,379       ,45     ,31;-94
30      ,-95      ,688       ,45     ,31;-94
32      ,-95      ,-999      ,45     ,31;-94
29      ,-95      ,10887     ,45     ,31;-94
32      ,-92      ,-999      ,45     ,31;-94
30      ,-95      ,1032      ,45     ,31;-94
32      ,-95      ,305       ,45     ,31;-94
32      ,-94      ,847       ,45     ,31;-94
30      ,-95      ,-999      ,45     ,31;-94
29      ,-95      ,83560     ,45     ,31;-94
29      ,-95      ,91252     ,45     ,31;-94
31      ,-95      ,-999      ,45     ,31;-94
31      ,-94      ,379       ,45     ,31;-94
32      ,-93      ,-999      ,45     ,31;-94
31      ,-97      ,-999      ,45     ,31;-94
31      ,-97      ,-999      ,45     ,31;-94
32      ,-92      ,21859     ,45     ,31;-94
31      ,-94      ,474       ,45     ,31;-94
30      ,-95      ,1557      ,45     ,31;-94
30      ,-93      ,-999      ,45     ,31;-94
31      ,-96      ,-999      ,45     ,31;-94
30      ,-93      ,71993     ,45     ,31;-94
32      ,-94      ,80455     ,45     ,31;-94
30      ,-93      ,3235      ,45     ,31;-94
31      ,-96      ,685       ,45     ,31;-94
30      ,-92      ,-999      ,45     ,31;-94
32      ,-97      ,269       ,45     ,31;-94
31      ,-94      ,1155      ,45     ,31;-94
30      ,-93      ,2097      ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
29      ,-94      ,3835      ,45     ,31;-94
30      ,-96      ,401       ,45     ,31;-94
32      ,-95      ,594       ,45     ,31;-94
32      ,-96      ,377       ,45     ,31;-94
30      ,-96      ,398       ,45     ,31;-94
29      ,-94      ,-999      ,45     ,31;-94
31      ,-93      ,2504      ,45     ,31;-94
31      ,-96      ,-999      ,45     ,31;-94
31      ,-94      ,5193      ,45     ,31;-94
30      ,-94      ,757       ,45     ,31;-94
32      ,-92      ,386       ,45     ,31;-94
32      ,-94      ,-999      ,45     ,31;-94
29      ,-95      ,-999      ,45     ,31;-94
31      ,-92      ,-999      ,45     ,31;-94
32      ,-93      ,-999      ,45     ,31;-94
32      ,-93      ,13082     ,45     ,31;-94
31      ,-93      ,1759      ,45     ,31;-94
31      ,-94      ,-999      ,45     ,31;-94
33      ,-94      ,-999      ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
32      ,-93      ,793       ,45     ,31;-94
29      ,-94      ,2252      ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
32      ,-93      ,-999      ,45     ,31;-94
30      ,-95      ,1764      ,45     ,31;-94
32      ,-92      ,108       ,45     ,31;-94
29      ,-95      ,16983     ,45     ,31;-94
31      ,-95      ,-999      ,45     ,31;-94
32      ,-94      ,-999      ,45     ,31;-94
31      ,-94      ,-999      ,45     ,31;-94
32      ,-96      ,-999      ,45     ,31;-94
32      ,-93      ,-999      ,45     ,31;-94
31      ,-95      ,-999      ,45     ,31;-94
29      ,-95      ,-999      ,45     ,31;-94
31      ,-93      ,-999      ,45     ,31;-94
30      ,-95      ,-999      ,45     ,31;-94
32      ,-96      ,368       ,45     ,31;-94
32      ,-92      ,841       ,45     ,31;-94
32      ,-96      ,136       ,45     ,31;-94
32      ,-94      ,-999      ,45     ,31;-94
31      ,-93      ,1056      ,45     ,31;-94
29      ,-95      ,2486      ,45     ,31;-94
31      ,-95      ,419       ,45     ,31;-94
30      ,-95      ,-999      ,45     ,31;-94
31      ,-96      ,320       ,45     ,31;-94
32      ,-93      ,143       ,45     ,31;-94
29      ,-95      ,-999      ,45     ,31;-94
30      ,-96      ,254       ,45     ,31;-94
30      ,-93      ,287       ,45     ,31;-94
31      ,-94      ,386       ,45     ,31;-94
33      ,-94      ,-999      ,45     ,31;-94
30      ,-93      ,-999      ,45     ,31;-94
32      ,-94      ,-999      ,45     ,31;-94
32      ,-95      ,375       ,45     ,31;-94
29      ,-95      ,4002      ,45     ,31;-94
29      ,-95      ,22942     ,45     ,31;-94
30      ,-95      ,1393      ,45     ,31;-94
33      ,-93      ,368       ,45     ,31;-94
30      ,-93      ,1103      ,45     ,31;-94
32      ,-93      ,1015      ,45     ,31;-94
32      ,-96      ,767       ,45     ,31;-94
29      ,-95      ,-999      ,45     ,31;-94
32      ,-93      ,318       ,45     ,31;-94
29      ,-95      ,4367      ,45     ,31;-94
30      ,-96      ,-999      ,45     ,31;-94
30      ,-95      ,-999      ,45     ,31;-94
32      ,-96      ,1154      ,45     ,31;-94
32      ,-93      ,-999      ,45     ,31;-94
32      ,-96      ,5672      ,45     ,31;-94
31      ,-92      ,-999      ,45     ,31;-94
30      ,-94      ,487       ,45     ,31;-94
31      ,-97      ,-999      ,45     ,31;-94
31      ,-94      ,-999      ,45     ,31;-94
29      ,-95      ,5179      ,45     ,31;-94
30      ,-94      ,538       ,45     ,31;-94
30      ,-93      ,-999      ,45     ,31;-94
29      ,-95      ,482       ,45     ,31;-94
30      ,-93      ,-999      ,45     ,31;-94
31      ,-94      ,-999      ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
31      ,-94      ,737       ,45     ,31;-94
32      ,-96      ,368       ,45     ,31;-94
30      ,-95      ,-999      ,45     ,31;-94
29      ,-95      ,38289     ,45     ,31;-94
29      ,-95      ,3715      ,45     ,31;-94
30      ,-94      ,118296    ,45     ,31;-94
30      ,-94      ,742       ,45     ,31;-94
30      ,-92      ,576       ,45     ,31;-94
30      ,-95      ,-999      ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
32      ,-94      ,2351      ,45     ,31;-94
31      ,-94      ,35067     ,45     ,31;-94
32      ,-96      ,-999      ,45     ,31;-94
32      ,-96      ,714       ,45     ,31;-94
32      ,-96      ,307       ,45     ,31;-94
32      ,-95      ,-999      ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
30      ,-94      ,447       ,45     ,31;-94
32      ,-95      ,1967      ,45     ,31;-94
31      ,-96      ,264       ,45     ,31;-94
30      ,-93      ,18595     ,45     ,31;-94
30      ,-94      ,819       ,45     ,31;-94
31      ,-93      ,-999      ,45     ,31;-94
30      ,-95      ,107       ,45     ,31;-94
29      ,-95      ,339       ,45     ,31;-94
31      ,-93      ,-999      ,45     ,31;-94
31      ,-96      ,1101      ,45     ,31;-94
30      ,-92      ,-999      ,45     ,31;-94
29      ,-95      ,-999      ,45     ,31;-94
30      ,-93      ,-999      ,45     ,31;-94
31      ,-94      ,713       ,45     ,31;-94
33      ,-95      ,75        ,45     ,31;-94
32      ,-94      ,13712     ,45     ,31;-94
28      ,-95      ,12049     ,45     ,31;-94
30      ,-94      ,1483      ,45     ,31;-94
32      ,-93      ,273       ,45     ,31;-94
30      ,-94      ,-999      ,45     ,31;-94
31      ,-96      ,1167      ,45     ,31;-94
32      ,-94      ,444       ,45     ,31;-94
32      ,-94      ,1144      ,45     ,31;-94
30      ,-95      ,-999      ,45     ,31;-94
29      ,-95      ,36501     ,45     ,31;-94
33      ,-95      ,-999      ,45     ,31;-94
30      ,-92      ,780       ,45     ,31;-94
29      ,-95      ,746       ,45     ,31;-94
32      ,-93      ,199311    ,45     ,31;-94
32      ,-94      ,298       ,45     ,31;-94
31      ,-95      ,-999      ,45     ,31;-94
29      ,-95      ,2099451   ,45     ,31;-94
29      ,-95      ,65844     ,45     ,31;-94
30      ,-94      ,966       ,45     ,31;-94
32      ,-92      ,4949      ,45     ,31;-94
29      ,-94      ,71802     ,45     ,31;-94
32      ,-96      ,23770     ,45     ,31;-94
30      ,-95      ,93847     ,45     ,31;-94
